DATE,Block,Plot,AMDU,ASNU,BRRU,CORA,DG,ERCI,LATR,NONE,OTHER,SCAR
2016,3,US,0.8152173913043478,0.0,5.163043478260869,1.0869565217391304,0.9510869565217392,0.4076086956521739,1.4945652173913044,76.08695652173914,4.755434782608696,9.239130434782608
2016,4,BN,0.1358695652173913,0.5434782608695652,2.4456521739130435,0.2717391304347826,1.358695652173913,1.766304347826087,0.2717391304347826,77.44565217391305,2.989130434782609,12.771739130434783
2016,4,BS,0.0,0.0,2.0380434782608696,0.4076086956521739,1.4945652173913044,1.0869565217391304,0.8152173913043478,80.84239130434783,3.3967391304347823,9.918478260869565
2016,4,UN,2.5815217391304346,0.0,5.298913043478261,2.989130434782609,0.6793478260869565,0.4076086956521739,1.358695652173913,79.61956521739131,3.3967391304347823,3.6684782608695654
2016,4,US,0.8152173913043478,0.0,2.4456521739130435,1.4945652173913044,0.4076086956521739,0.4076086956521739,1.6304347826086956,80.43478260869566,5.842391304347826,6.521739130434782
2016,5,BN,1.4945652173913044,0.6793478260869565,2.309782608695652,0.1358695652173913,0.9510869565217392,1.358695652173913,0.0,78.125,2.1739130434782608,12.771739130434783
2016,5,BS,0.5434782608695652,0.1358695652173913,0.9510869565217392,0.2717391304347826,0.1358695652173913,0.4076086956521739,0.1358695652173913,81.11413043478261,3.125,13.179347826086957
2016,5,UN,1.4945652173913044,0.4076086956521739,5.0271739130434785,1.358695652173913,0.5434782608695652,0.0,1.9021739130434785,82.47282608695652,2.5815217391304346,4.211956521739131
2016,5,US,0.5434782608695652,0.0,3.940217391304348,1.358695652173913,0.6793478260869565,0.1358695652173913,1.766304347826087,78.125,4.619565217391304,8.831521739130435
2017,1,BN,0.5434782608695652,0.2717391304347826,4.891304347826087,0.0,1.9021739130434785,3.804347826086957,0.0,84.51086956521739,2.717391304347826,1.358695652173913
2017,1,BS,0.0,0.0,7.065217391304348,0.2717391304347826,2.717391304347826,3.260869565217391,0.0,80.70652173913044,1.6304347826086956,4.3478260869565215
2017,1,RN,0.0,0.2717391304347826,8.695652173913043,0.0,0.0,5.434782608695652,0.0,77.98913043478261,2.1739130434782608,5.434782608695652
2017,1,RS,0.0,0.0,7.336956521739131,0.0,0.2717391304347826,4.3478260869565215,0.0,83.96739130434783,1.6304347826086956,2.4456521739130435
2017,1,UN,1.6304347826086956,0.0,8.423913043478262,2.309782608695652,1.9021739130434785,0.9510869565217392,0.9510869565217392,79.61956521739131,1.9021739130434785,2.309782608695652
2017,1,US,1.0869565217391304,0.1358695652173913,8.016304347826086,2.8532608695652173,2.989130434782609,0.1358695652173913,1.4945652173913044,79.8913043478261,2.309782608695652,1.0869565217391304
2017,2,BN,0.0,0.2717391304347826,8.695652173913043,0.2717391304347826,5.434782608695652,0.5434782608695652,0.0,80.70652173913044,3.260869565217391,0.8152173913043478
2017,2,BS,0.2717391304347826,0.2717391304347826,7.336956521739131,0.0,3.804347826086957,2.1739130434782608,0.5434782608695652,80.43478260869566,2.717391304347826,2.4456521739130435
2017,2,RN,0.0,0.5434782608695652,6.7934782608695645,0.0,0.0,3.804347826086957,0.0,82.88043478260869,3.260869565217391,2.717391304347826
2017,2,RS,0.5434782608695652,0.0,6.25,0.0,0.0,1.0869565217391304,0.8152173913043478,87.77173913043478,1.9021739130434785,1.6304347826086956
2017,2,UN,0.2717391304347826,0.0,5.163043478260869,1.4945652173913044,1.358695652173913,1.358695652173913,1.766304347826087,85.59782608695652,2.0380434782608696,0.9510869565217392
2017,2,US,0.8152173913043478,0.0,7.4728260869565215,0.8152173913043478,1.6304347826086956,0.9510869565217392,1.766304347826087,81.65760869565217,3.125,1.766304347826087
2017,3,BN,0.2717391304347826,0.5434782608695652,7.065217391304348,0.2717391304347826,2.4456521739130435,4.076086956521739,0.0,79.34782608695652,2.717391304347826,3.260869565217391
2017,3,BS,0.0,0.0,7.608695652173914,0.0,1.358695652173913,0.8152173913043478,0.0,80.43478260869566,2.4456521739130435,7.336956521739131
2017,3,RN,0.0,0.2717391304347826,4.619565217391304,0.0,0.2717391304347826,2.717391304347826,0.0,83.69565217391305,2.4456521739130435,5.978260869565218
2017,3,RS,0.0,0.2717391304347826,8.152173913043478,0.0,0.0,5.706521739130435,0.0,81.52173913043478,0.8152173913043478,3.532608695652174
