DATE,AMDU,ASNU,BRRU,CORA,DG,ERCI,LATR,NONE,OTHER,SCAR
2015,0.5981511691136487,0.8700380641653072,2.6169113648722133,0.6865144100054377,0.0543773790103317,0.14953779227841218,0.9176182707993474,82.25938009787929,3.0451332245785756,8.802338227297444
2016,0.6931231312856755,0.22424571894536557,5.02854036422941,0.9037782005979886,1.2027724925251428,0.8901875509649361,0.9785267735797772,77.93558032073933,3.751019298722479,8.392226148409893
2017,0.7608695652173914,0.1358695652173913,6.5896739130434785,0.8627717391304348,1.283967391304348,1.548913043478261,0.9307065217391305,82.04483695652173,2.873641304347826,2.96875
2018,0.8220108695652173,0.12228260869565219,4.979619565217392,0.842391304347826,1.528532608695652,0.7404891304347826,0.7336956521739131,82.57472826086956,2.717391304347826,4.938858695652174
2019,0.6793478260869565,3.4510869565217392,9.36141304347826,0.8016304347826088,0.33967391304347827,2.8328804347826084,0.9307065217391305,66.58288043478261,4.5040760869565215,10.516304347826088
2020,0.7154650522839846,1.1832691249312053,13.648871766648321,0.7911392405063291,6.205283434232252,2.442212438084755,1.0800770500825536,68.76031920748487,4.829389102916895,0.3439735828288387
2021,0.7447665056360708,0.013419216317767043,3.79092860976919,0.8789586688137412,11.922973698336017,0.7917337627482556,1.4761137949543746,77.45571658615137,2.8918411164787976,0.03354804079441761
2023,0.41899441340782123,3.7011173184357546,5.935754189944134,0.6634078212290503,0.0,2.793296089385475,1.047486033519553,73.00977653631286,4.923184357541899,7.506983240223464
2024,0.0,1.284722222222222,5.069444444444445,0.45138888888888884,0.0,1.7013888888888888,0.5902777777777778,80.13888888888889,7.048611111111111,3.7152777777777777
